,id_original,original,expandida,ground_truth
213,116,¿cuál es el plazo de prescripción y caducidad de las acciones derivadas del contrato de trabajo?,¿cuál es el plazo de prescripción y caducidad de las acciones derivadas del convenio de trabajo?,"1. Las acciones derivadas del contrato de trabajo que no tengan señalado plazo especial prescribirán al año de su terminación.

A estos efectos, se considerará terminado el contrato:

a) El día en que expire el tiempo de duración convenido o fijado por disposición legal o convenio colectivo.

b) El día en que termine la prestación de servicios continuados, cuando se haya dado esta continuidad por virtud de prórroga expresa o tácita.

2. Si la acción se ejercita para exigir percepciones económicas o para el cumplimiento de obligaciones de tracto único, que no puedan tener lugar después de extinguido el contrato, el plazo de un año se computará desde el día en que la acción pudiera ejercitarse.

3. El ejercicio de la acción contra el despido o resolución de contratos temporales caducará a los veinte días siguientes de aquel en que se hubiera producido. Los días serán hábiles y el plazo de caducidad a todos los efectos.

El plazo de caducidad quedará interrumpido por la presentación de la solicitud de conciliación ante el órgano público de mediación, arbitraje y conciliación competente.

4. Lo previsto en el apartado anterior será de aplicación a las acciones contra las decisiones empresariales en materia de movilidad geográfica y modificación sustancial de condiciones de trabajo. El plazo se computará desde el día siguiente a la fecha de notificación de la decisión empresarial, tras la finalización, en su caso, del periodo de consultas.
"
214,92,¿cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?,¿cuál es la responsabilidad por los daños ecológicos existente para el nuevo empresario en la sucesión de empresa?,"El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
215,92,¿cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?,¿cuál es la responsabilidad pública existente para el nuevo empresario en la sucesión de empresa?,"El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
216,92,¿cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?,¿cuál es la responsabilidad legal existente para el nuevo empresario en la sucesión de empresa?,"El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
217,92,¿cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?,¿cuál es la responsabilidad medioambiental de la empresa existente para el nuevo empresario en la sucesión de empresa?,"El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
218,92,¿cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?,¿cuál es la utilización pacífica del espacio existente para el nuevo empresario en la sucesión de empresa?,"El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
219,92,¿cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?,¿cuál es la sociedad limitada existente para el nuevo empresario en la sucesión de empresa?,"El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
220,92,¿cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?,¿cuál es la responsabilidad del Gobierno existente para el nuevo empresario en la sucesión de empresa?,"El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
221,92,¿cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?,¿cuál es la minoría de edad en Derecho penal existente para el nuevo empresario en la sucesión de empresa?,"El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
222,92,¿cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?,¿cuál es la responsabilidad de la administración pública existente para el nuevo empresario en la sucesión de empresa?,"El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
223,92,¿cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?,¿cuál es la responsabilidad por vicios ocultos existente para el nuevo empresario en la sucesión de empresa?,"El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
224,92,¿cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?,¿cuál es la acción por daños y perjuicios existente para el nuevo empresario en la sucesión de empresa?,"El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
225,82,¿cuál es el régimen del descanso semanal?,¿cuál es el régimen del pausa semanal?,"Los trabajadores tendrán derecho a un descanso mínimo semanal, acumulable por periodos de hasta catorce días, de día y medio ininterrumpido que, como regla general, comprenderá la tarde del sábado o, en su caso, la mañana del lunes y el día completo del domingo. La duración del descanso semanal de los menores de dieciocho años será, como mínimo, de dos días ininterrumpidos."
226,82,¿cuál es el régimen del descanso semanal?,¿cuál es el régimen del recreo semanal?,"Los trabajadores tendrán derecho a un descanso mínimo semanal, acumulable por periodos de hasta catorce días, de día y medio ininterrumpido que, como regla general, comprenderá la tarde del sábado o, en su caso, la mañana del lunes y el día completo del domingo. La duración del descanso semanal de los menores de dieciocho años será, como mínimo, de dos días ininterrumpidos."
227,82,¿cuál es el régimen del descanso semanal?,¿cuál es el régimen del baja semanal?,"Los trabajadores tendrán derecho a un descanso mínimo semanal, acumulable por periodos de hasta catorce días, de día y medio ininterrumpido que, como regla general, comprenderá la tarde del sábado o, en su caso, la mañana del lunes y el día completo del domingo. La duración del descanso semanal de los menores de dieciocho años será, como mínimo, de dos días ininterrumpidos."
228,82,¿cuál es el régimen del descanso semanal?,¿cuál es el régimen del ausencia semanal?,"Los trabajadores tendrán derecho a un descanso mínimo semanal, acumulable por periodos de hasta catorce días, de día y medio ininterrumpido que, como regla general, comprenderá la tarde del sábado o, en su caso, la mañana del lunes y el día completo del domingo. La duración del descanso semanal de los menores de dieciocho años será, como mínimo, de dos días ininterrumpidos."
229,38,¿qué se entiende por trabajo a distancia?,¿qué se entiende por teletrabajo?,"aquel en que la prestación de la actividad laboral se realice de manera preponderante en el domicilio del trabajador o en el lugar libremente elegido por este, de modo alternativo a su desarrollo presencial en el centro de trabajo de la empresa."
230,71,¿cómo se fija el salario mínimo interprofesional?,¿cómo se fija el Remuneración salarial mínimo interprofesional?,"1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
231,71,¿cómo se fija el salario mínimo interprofesional?,¿cómo se fija el salario-hora profesional mínimo interprofesional?,"1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
232,71,¿cómo se fija el salario mínimo interprofesional?,¿cómo se fija el Salarial mínimo interprofesional?,"1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
233,71,¿cómo se fija el salario mínimo interprofesional?,¿cómo se fija el tarifa de salarios mínimo interprofesional?,"1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
234,71,¿cómo se fija el salario mínimo interprofesional?,¿cómo se fija el sueldo mínimo interprofesional?,"1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
235,71,¿cómo se fija el salario mínimo interprofesional?,¿cómo se fija el jornal mínimo interprofesional?,"1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
236,71,¿cómo se fija el salario mínimo interprofesional?,¿cómo se fija el nómina mínimo interprofesional?,"1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
237,71,¿cómo se fija el salario mínimo interprofesional?,¿cómo se fija el salario móvil mínimo interprofesional?,"1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
238,71,¿cómo se fija el salario mínimo interprofesional?,¿cómo se fija el honorarios mínimo interprofesional?,"1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
239,71,¿cómo se fija el salario mínimo interprofesional?,¿cómo se fija el Estipendio mínimo interprofesional?,"1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
240,71,¿cómo se fija el salario mínimo interprofesional?,¿cómo se fija el salario por unidad de obra mínimo interprofesional?,"1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
241,6, ¿cuál es el marco legal al que están sujetas las relaciones laborales de carácter especial?, ¿cuál es el markka legal al que están sujetas las relaciones laborales de carácter especial?,respetará los derechos básicos reconocidos por la Constitución.
242,6, ¿cuál es el marco legal al que están sujetas las relaciones laborales de carácter especial?, ¿cuál es el merk legal al que están sujetas las relaciones laborales de carácter especial?,respetará los derechos básicos reconocidos por la Constitución.
243,6, ¿cuál es el marco legal al que están sujetas las relaciones laborales de carácter especial?, ¿cuál es el marc legal al que están sujetas las relaciones laborales de carácter especial?,respetará los derechos básicos reconocidos por la Constitución.
244,6, ¿cuál es el marco legal al que están sujetas las relaciones laborales de carácter especial?, ¿cuál es el marka legal al que están sujetas las relaciones laborales de carácter especial?,respetará los derechos básicos reconocidos por la Constitución.
245,6, ¿cuál es el marco legal al que están sujetas las relaciones laborales de carácter especial?, ¿cuál es el trama legal al que están sujetas las relaciones laborales de carácter especial?,respetará los derechos básicos reconocidos por la Constitución.
246,6, ¿cuál es el marco legal al que están sujetas las relaciones laborales de carácter especial?, ¿cuál es el mark legal al que están sujetas las relaciones laborales de carácter especial?,respetará los derechos básicos reconocidos por la Constitución.
247,120,¿qué garantías tienen el comité de empresa y los delegados de personal?,¿qué garantías tienen el comité de empresa y los representante de personal?,"Los miembros del comité de empresa y los delegados de personal, como representantes legales de los trabajadores, tendrán, a salvo de lo que se disponga en los convenios colectivos, las siguientes garantías:

a) Apertura de expediente contradictorio en el supuesto de sanciones por faltas graves o muy graves, en el que serán oídos, aparte del interesado, el comité de empresa o restantes delegados de personal.

b) Prioridad de permanencia en la empresa o centro de trabajo respecto de los demás trabajadores, en los supuestos de suspensión o extinción por causas tecnológicas o económicas.

c) No ser despedido ni sancionado durante el ejercicio de sus funciones ni dentro del año siguiente a la expiración de su mandato, salvo en caso de que esta se produzca por revocación o dimisión, siempre que el despido o sanción se base en la acción del trabajador en el ejercicio de su representación, sin perjuicio, por tanto, de lo establecido en el artículo 54. Asimismo no podrá ser discriminado en su promoción económica o profesional en razón, precisamente, del desempeño de su representación.

d) Expresar, colegiadamente si se trata del comité, con libertad sus opiniones en las materias concernientes a la esfera de su representación, pudiendo publicar y distribuir, sin perturbar el normal desenvolvimiento del trabajo, las publicaciones de interés laboral o social, comunicándolo a la empresa.

e) Disponer de un crédito de horas mensuales retribuidas cada uno de los miembros del comité o delegado de personal en cada centro de trabajo, para el ejercicio de sus funciones de representación, de acuerdo con la siguiente escala:

1.º Hasta cien trabajadores, quince horas.

2.º De ciento uno a doscientos cincuenta trabajadores, veinte horas.

3.º De doscientos cincuenta y uno a quinientos trabajadores, treinta horas.

4.º De quinientos uno a setecientos cincuenta trabajadores, treinta y cinco horas.

5.º De setecientos cincuenta y uno en adelante, cuarenta horas.

Podrá pactarse en convenio colectivo la acumulación de horas de los distintos miembros del comité de empresa y, en su caso, de los delegados de personal, en uno o varios de sus componentes, sin rebasar el máximo total, pudiendo quedar relevado o relevados del trabajo, sin perjuicio de su remuneración.
"
248,121,¿cómo se elige a los delegados de personal y a los miembros del comité de empresa?,¿cómo se elige a los representante de personal y a los miembros del comité de empresa?,"1. Los delegados de personal y los miembros del comité de empresa se elegirán por todos los trabajadores mediante sufragio personal, directo, libre y secreto, que podrá emitirse por correo en la forma que establezcan las disposiciones de desarrollo de esta ley."
249,122,¿cómo se vota a los delegados de personal?,¿cómo se vota a los representante de personal?,"En la elección para delegados de personal, cada elector podrá dar su voto a un número máximo de aspirantes equivalente al de puestos a cubrir entre los candidatos proclamados. Resultarán elegidos los que obtengan el mayor número de votos. En caso de empate, resultará elegido el trabajador de mayor antigüedad en la empresa.
"
250,120,¿qué garantías tienen el comité de empresa y los delegados de personal?,¿qué garantías tienen el comité de empresa y los representante sindical?,"Los miembros del comité de empresa y los delegados de personal, como representantes legales de los trabajadores, tendrán, a salvo de lo que se disponga en los convenios colectivos, las siguientes garantías:

a) Apertura de expediente contradictorio en el supuesto de sanciones por faltas graves o muy graves, en el que serán oídos, aparte del interesado, el comité de empresa o restantes delegados de personal.

b) Prioridad de permanencia en la empresa o centro de trabajo respecto de los demás trabajadores, en los supuestos de suspensión o extinción por causas tecnológicas o económicas.

c) No ser despedido ni sancionado durante el ejercicio de sus funciones ni dentro del año siguiente a la expiración de su mandato, salvo en caso de que esta se produzca por revocación o dimisión, siempre que el despido o sanción se base en la acción del trabajador en el ejercicio de su representación, sin perjuicio, por tanto, de lo establecido en el artículo 54. Asimismo no podrá ser discriminado en su promoción económica o profesional en razón, precisamente, del desempeño de su representación.

d) Expresar, colegiadamente si se trata del comité, con libertad sus opiniones en las materias concernientes a la esfera de su representación, pudiendo publicar y distribuir, sin perturbar el normal desenvolvimiento del trabajo, las publicaciones de interés laboral o social, comunicándolo a la empresa.

e) Disponer de un crédito de horas mensuales retribuidas cada uno de los miembros del comité o delegado de personal en cada centro de trabajo, para el ejercicio de sus funciones de representación, de acuerdo con la siguiente escala:

1.º Hasta cien trabajadores, quince horas.

2.º De ciento uno a doscientos cincuenta trabajadores, veinte horas.

3.º De doscientos cincuenta y uno a quinientos trabajadores, treinta horas.

4.º De quinientos uno a setecientos cincuenta trabajadores, treinta y cinco horas.

5.º De setecientos cincuenta y uno en adelante, cuarenta horas.

Podrá pactarse en convenio colectivo la acumulación de horas de los distintos miembros del comité de empresa y, en su caso, de los delegados de personal, en uno o varios de sus componentes, sin rebasar el máximo total, pudiendo quedar relevado o relevados del trabajo, sin perjuicio de su remuneración.
"
251,121,¿cómo se elige a los delegados de personal y a los miembros del comité de empresa?,¿cómo se elige a los representante sindical y a los miembros del comité de empresa?,"1. Los delegados de personal y los miembros del comité de empresa se elegirán por todos los trabajadores mediante sufragio personal, directo, libre y secreto, que podrá emitirse por correo en la forma que establezcan las disposiciones de desarrollo de esta ley."
252,122,¿cómo se vota a los delegados de personal?,¿cómo se vota a los representante sindical?,"En la elección para delegados de personal, cada elector podrá dar su voto a un número máximo de aspirantes equivalente al de puestos a cubrir entre los candidatos proclamados. Resultarán elegidos los que obtengan el mayor número de votos. En caso de empate, resultará elegido el trabajador de mayor antigüedad en la empresa.
"
253,71,¿cómo se fija el salario mínimo interprofesional?,¿cómo se fija el salario garantizado?,"1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
254,71,¿cómo se fija el salario mínimo interprofesional?,¿cómo se fija el salario mínimo?,"1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
255,65,¿qué derechos tiene el trabajador respecto a la promoción y formación profesional en el trabajo?,¿qué derechos tiene el trabajador respecto a la promoción y formación preprofesional en el trabajo?,"a) Al disfrute de los permisos necesarios para concurrir a exámenes, 
cuando curse con regularidad estudios para la obtención de un título académico o profesional.

b) A la adaptación de la jornada ordinaria de trabajo para la asistencia a cursos de formación profesional.

c) A la concesión de los permisos oportunos de formación o perfeccionamiento profesional con reserva del puesto de trabajo.

d) A la formación necesaria para su adaptación a las modificaciones operadas en el puesto de trabajo. La misma correrá a cargo de la empresa, 
El tiempo destinado a la formación se considerará en todo caso tiempo de trabajo efectivo.

3. Los trabajadores con al menos un año de antigüedad en la empresa tienen derecho a un permiso retribuido de veinte horas anuales de formación profesional para el empleo, vinculada a la actividad de la empresa, acumulables por un periodo de hasta cinco años. "
256,59,¿cuáles son los poderes de dirección y control del empresario en la actividad laboral?,¿cuáles son los poderes de Direccion y control del empresario en la actividad laboral?,"1. El trabajador estará obligado a realizar el trabajo convenido bajo la dirección del empresario o persona en quien este delegue.

 el trabajador debe al empresario la diligencia y la colaboración en el trabajo que marquen las disposiciones legales, los convenios colectivos y las órdenes o instrucciones adoptadas por aquel en el ejercicio regular de sus facultades de dirección y, en su defecto, por los usos y costumbres. 
3. El empresario podrá adoptar las medidas que estime más oportunas de vigilancia y control para verificar el cumplimiento por el trabajador de sus obligaciones y deberes laborales, 
4. El empresario podrá verificar el estado de salud del trabajador que sea alegado por este para justificar sus faltas de asistencia al trabajo, mediante reconocimiento a cargo de personal médico. La negativa del trabajador a dichos reconocimientos podrá determinar la suspensión de los derechos económicos que pudieran existir a cargo del empresario por dichas situaciones.
"
257,88,¿cuándo podrá acordar modificaciones sustanciales de las condiciones de trabajo la dirección de la empresa?,¿cuándo podrá acordar modificaciones sustanciales de las condiciones de trabajo la Direccion de la empresa?,"La dirección de la empresa podrá acordar modificaciones sustanciales de las condiciones de trabajo cuando existan probadas razones económicas, técnicas, organizativas o de producción. Se considerarán tales las que estén relacionadas con la competitividad, productividad u organización técnica o del trabajo en la empresa."
258,138,¿qué es la comisión negociadora respecto a los convenios colectivos?,¿qué es la puesta en servicio negociadora respecto a los convenios colectivos?,"3. La designación de los componentes de la comisión corresponderá a las partes negociadoras, quienes de mutuo acuerdo podrán designar un presidente y contar con la asistencia en las deliberaciones de asesores, que intervendrán, igual que el presidente, con voz pero sin voto.

4. En los convenios sectoriales el número de miembros en representación de cada parte no excederá de quince. En el resto de los convenios no se superará el número de trece.

5. Si la comisión negociadora optara por la no elección de un presidente, las partes deberán consignar en el acta de la sesión constitutiva de la comisión los procedimientos a emplear para moderar las sesiones y deberá firmar las actas que correspondan a las mismas un representante de cada una de ellas, junto con el secretario.
"
259,145,¿qué es la comisión consultiva nacional de convenios colectivos?,¿qué es la puesta en servicio consultiva nacional de convenios colectivos?,"1. La Comisión Consultiva Nacional de Convenios Colectivos, como órgano colegiado, adscrito al Ministerio de Empleo y Seguridad Social a través de la Dirección General de Empleo, de carácter tripartito y paritario e integrado por representantes de la Administración General del Estado, así como de las organizaciones empresariales y sindicales más representativas, tendrá las siguientes funciones:

a) El asesoramiento y consulta sobre el ámbito funcional de los convenios colectivos y sobre el convenio colectivo de aplicación a una empresa, así como la consulta en el supuesto de extensión de un convenio colectivo regulado en el artículo 92.

b) El estudio, información y elaboración de documentación sobre la negociación colectiva, así como la difusión de la misma mediante el Observatorio de la Negociación Colectiva.

c) La intervención en los procedimientos de solución de discrepancias en los casos de desacuerdo en el periodo de consultas para la inaplicación de las condiciones de trabajo establecidas en los convenios colectivos de acuerdo con el artículo 82.3.
"
260,138,¿qué es la comisión negociadora respecto a los convenios colectivos?,¿qué es la delegación negociadora respecto a los convenios colectivos?,"3. La designación de los componentes de la comisión corresponderá a las partes negociadoras, quienes de mutuo acuerdo podrán designar un presidente y contar con la asistencia en las deliberaciones de asesores, que intervendrán, igual que el presidente, con voz pero sin voto.

4. En los convenios sectoriales el número de miembros en representación de cada parte no excederá de quince. En el resto de los convenios no se superará el número de trece.

5. Si la comisión negociadora optara por la no elección de un presidente, las partes deberán consignar en el acta de la sesión constitutiva de la comisión los procedimientos a emplear para moderar las sesiones y deberá firmar las actas que correspondan a las mismas un representante de cada una de ellas, junto con el secretario.
"
261,145,¿qué es la comisión consultiva nacional de convenios colectivos?,¿qué es la delegación consultiva nacional de convenios colectivos?,"1. La Comisión Consultiva Nacional de Convenios Colectivos, como órgano colegiado, adscrito al Ministerio de Empleo y Seguridad Social a través de la Dirección General de Empleo, de carácter tripartito y paritario e integrado por representantes de la Administración General del Estado, así como de las organizaciones empresariales y sindicales más representativas, tendrá las siguientes funciones:

a) El asesoramiento y consulta sobre el ámbito funcional de los convenios colectivos y sobre el convenio colectivo de aplicación a una empresa, así como la consulta en el supuesto de extensión de un convenio colectivo regulado en el artículo 92.

b) El estudio, información y elaboración de documentación sobre la negociación colectiva, así como la difusión de la misma mediante el Observatorio de la Negociación Colectiva.

c) La intervención en los procedimientos de solución de discrepancias en los casos de desacuerdo en el periodo de consultas para la inaplicación de las condiciones de trabajo establecidas en los convenios colectivos de acuerdo con el artículo 82.3.
"
262,138,¿qué es la comisión negociadora respecto a los convenios colectivos?,¿qué es la función negociadora respecto a los convenios colectivos?,"3. La designación de los componentes de la comisión corresponderá a las partes negociadoras, quienes de mutuo acuerdo podrán designar un presidente y contar con la asistencia en las deliberaciones de asesores, que intervendrán, igual que el presidente, con voz pero sin voto.

4. En los convenios sectoriales el número de miembros en representación de cada parte no excederá de quince. En el resto de los convenios no se superará el número de trece.

5. Si la comisión negociadora optara por la no elección de un presidente, las partes deberán consignar en el acta de la sesión constitutiva de la comisión los procedimientos a emplear para moderar las sesiones y deberá firmar las actas que correspondan a las mismas un representante de cada una de ellas, junto con el secretario.
"
